"g3_id","g1_race","g1_male","g2_male","g3_male","g1_age","g2_age","g3_age","g3_edu_highest","g2_edu_highest","g1_edu_highest","g3_edu_years","g2_edu_years","g1_edu_years","g3_house_value","g2_house_value","g1_house_value","g3_poor_srh","g2_poor_srh","g1_poor_srh","g1_weight","g3_house_value_quintile","g3_house_value_percentile","g2_house_value_quintile","g2_house_value_percentile","g1_house_value_quintile","g1_house_value_percentile","n","pweight_1","id","g1_white","g1_agesq","g1_edu_cat","g2_agesq","g2_edu_cat","g3_agesq","g3_edu_cat","hs_or_less"
1630032,"white",0.5,0,0,40,29.5,28,5,5,4.5,17,17,16.5,325000,217057.616666667,174772.63045977,0,0,0,29,4,83,4,87,4,84,1,29,1630032,1,1600,NA,870.25,"higher",784,"higher","more"
1630030,"white",0.5,1,1,40,27,30,4,4,4.5,16,16,16.5,440190.6,372454.2,174772.63045977,1,0,0,29,4,91,4,95,4,84,1,29,1630030,1,1600,NA,729,"college",900,"college","more"
1630031,"white",0.5,1,1,40,27,28,4,4,4.5,16,16,16.5,190627.45,372454.2,174772.63045977,0,0,0,29,3,59,4,95,4,84,1,29,1630031,1,1600,NA,729,"college",784,"college","more"
1633170,"white",0.5,0,0,51.75,35.5,47,3,1,2,13,11,12,0,0,177041.79137931,1,0,0,32,0,0,0,0,4,84,1,32,1633170,1,2678.0625,"hs",1260.25,"less_hs",2209,"some_college","less"
1633171,"white",0.5,0,0,51.75,35.5,41,3,1,2,14,11,12,5260211.5,0,177041.79137931,0,0,0,32,4,99,0,0,4,84,1,32,1633171,1,2678.0625,"hs",1260.25,"less_hs",1681,"some_college","less"
1634030,"white",0.5,1,0,42.5,36.5,36.5,4,4,2,16,16,12,150000,337860.7,88963.9986206896,0,0,0,24,2,46,4,94,2,46,1,24,1634030,1,1806.25,"hs",1332.25,"college",1332.25,"college","less"
1634031,"white",0.5,1,1,42.5,36.5,33,2,4,2,12,16,12,110000,337860.7,88963.9986206896,0,0,0,24,2,34,4,94,2,46,1,24,1634031,1,1806.25,"hs",1332.25,"college",1089,"hs","less"
1635030,"white",0.5,1,0,47,38.5,36,5,5,3,17,17,14,263967.8,102136.658333333,155960.347413793,0,0,0,24,3,75,3,56,4,78,1,24,1635030,1,2209,"some_college",1482.25,"higher",1296,"higher","more"
1652030,"white",0.5,0,1,50.5,33.8333333333333,42,5,2,2,17,12,12,503578.2,73601.605,312274.182471265,0,0,0,23,4,93,2,41,4,98,1,23,1652030,1,2550.25,"hs",1144.69444444444,"hs",1764,"higher","less"
1652033,"white",0.5,0,0,50.5,33.8333333333333,39,5,2,2,17,12,12,142859.4,73601.605,312274.182471265,0,0,0,23,2,45,2,41,4,98,1,23,1652033,1,2550.25,"hs",1144.69444444444,"hs",1521,"higher","less"
1652031,"white",0.5,0,0,50.5,35.5,46,3,2,2,14,12,12,192500,272014.983333333,312274.182471265,0,0,0,23,3,60,4,92,4,98,1,23,1652031,1,2550.25,"hs",1260.25,"hs",2116,"some_college","less"
1652032,"white",0.5,0,0,50.5,35.5,44,4,2,2,16,12,12,362509.9,272014.983333333,312274.182471265,0,0,0,23,4,86,4,92,4,98,1,23,1652032,1,2550.25,"hs",1260.25,"hs",1936,"college","less"
1652034,"white",0.5,0,0,50.5,35.5,38.5,3,2,2,14,12,12,184930.9,272014.983333333,312274.182471265,1,0,0,23,3,57,4,92,4,98,1,23,1652034,1,2550.25,"hs",1260.25,"hs",1482.25,"some_college","less"
1654031,"white",0.5,1,1,31.5,29.5,29,2,2,1.5,12,12,11.5,0,36054.6433333333,0,0,0,0,23,0,0,1,22,0,0,1,23,1654031,1,992.25,NA,870.25,"hs",841,"hs","more"
1655030,"white",0.5,0,1,58,33.5,41,3,2,1,14,12,6,51000,67261.155,125724.081896552,0,0,0,23,1,13,2,37,3,67,1,23,1655030,1,3364,"less_hs",1122.25,"hs",1681,"some_college","less"
1655033,"white",0.5,0,1,58,33.5,37,3,2,1,14,12,6,0,67261.155,125724.081896552,0,0,0,23,0,0,2,37,3,67,1,23,1655033,1,3364,"less_hs",1122.25,"hs",1369,"some_college","less"
1663032,"white",0.5,0,1,46,32.6666666666667,35,4,5,4,16,16.8333333333333,16,274021.05,435470.5,376245.96091954,0,0,0,27,4,76,4,97,4,100,1,27,1663032,1,2116,"college",1067.11111111111,"higher",1225,"college","more"
1663034,"white",0.5,0,0,46,32.6666666666667,32,4,5,4,16,16.8333333333333,16,0,435470.5,376245.96091954,0,0,0,27,0,0,4,97,4,100,1,27,1663034,1,2116,"college",1067.11111111111,"higher",1024,"college","more"
1663037,"white",0.5,0,0,46,32.6666666666667,28,4,5,4,16,16.8333333333333,16,0,435470.5,376245.96091954,0,0,0,27,0,0,4,97,4,100,1,27,1663037,1,2116,"college",1067.11111111111,"higher",784,"college","more"
1663030,"white",0.5,0,0,46,31.1666666666667,36,5,4,4,17,16,16,256346.25,305354.066666667,376245.96091954,0,0,0,27,3,73,4,93,4,100,1,27,1663030,1,2116,"college",971.361111111111,"college",1296,"higher","more"
1663031,"white",0.5,0,0,46,31.1666666666667,34,3,4,4,15,16,16,0,305354.066666667,376245.96091954,0,0,0,27,0,0,4,93,4,100,1,27,1663031,1,2116,"college",971.361111111111,"college",1156,"some_college","more"
1663033,"white",0.5,0,1,46,27.5,31,3,3,4,13,14.1666666666667,16,165718.8,245155.383333333,376245.96091954,0,0,0,27,3,52,4,89,4,100,1,27,1663033,1,2116,"college",756.25,"some_college",961,"some_college","more"
1663036,"white",0.5,0,1,46,27.5,28,4,3,4,16,14.1666666666667,16,290007.9,245155.383333333,376245.96091954,0,0,0,27,4,78,4,89,4,100,1,27,1663036,1,2116,"college",756.25,"some_college",784,"college","more"
1670030,"black",0.5,0,0,29,27.5,41,3,2,1,13,12,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1670030,0,841,"less_hs",756.25,"hs",1681,"some_college","less"
1670032,"black",0.5,0,0,29,27.5,35.5,2,2,1,12,12,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1670032,0,841,"less_hs",756.25,"hs",1260.25,"hs","less"
1670033,"black",0.5,0,1,29,25.5,32,2,2,1,12,12,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1670033,0,841,"less_hs",650.25,"hs",1024,"hs","less"
1684030,"white",0.5,1,0,36.5,29.5,36,2,1,2,12,11,12,45572.67,47930.3466666667,104438.691666667,0,0,0,23,1,11,2,27,3,57,1,23,1684030,1,1332.25,"hs",870.25,"less_hs",1296,"hs","less"
1684032,"white",0.5,1,1,36.5,29.5,35,2,1,2,12,11,12,0,47930.3466666667,104438.691666667,0,0,0,23,0,0,2,27,3,57,1,23,1684032,1,1332.25,"hs",870.25,"less_hs",1225,"hs","less"
1684036,"white",0.5,0,0,36.5,30.5,30,3,3,2,14,12.8333333333333,12,82859.4,107370.29,104438.691666667,0,0,0,23,1,23,3,59,3,57,1,23,1684036,1,1332.25,"hs",930.25,"some_college",900,"some_college","less"
1684037,"white",0.5,0,0,36.5,30.5,28,4,3,2,16,12.8333333333333,12,0,107370.29,104438.691666667,0,0,0,23,0,0,3,59,3,57,1,23,1684037,1,1332.25,"hs",930.25,"some_college",784,"college","less"
1684033,"white",0.5,0,0,36.5,26,33.5,2,2,2,12,12,12,0,72304.53,104438.691666667,1,0,0,23,0,0,2,40,3,57,1,23,1684033,1,1332.25,"hs",676,"hs",1122.25,"hs","less"
1684034,"white",0.5,0,0,36.5,26,32,3,2,2,13,12,12,99465.85,72304.53,104438.691666667,0,0,0,23,2,30,2,40,3,57,1,23,1684034,1,1332.25,"hs",676,"hs",1024,"some_college","less"
1684035,"white",0.5,0,1,36.5,26,30,4,2,2,16,12,12,109786.73,72304.53,104438.691666667,0,0,0,23,2,34,2,40,3,57,1,23,1684035,1,1332.25,"hs",676,"hs",900,"college","less"
1687030,"white",0.5,1,0,26.5,26,32,3,3,2,14,13,12,61072.275,74799.09,119548.948275862,1,0,0,23,1,15,2,42,3,62,1,23,1687030,1,702.25,"hs",676,"some_college",1024,"some_college","less"
1687031,"white",0.5,1,0,26.5,26,29,4,3,2,15.5,13,12,109429.7,74799.09,119548.948275862,0,0,0,23,2,34,2,42,3,62,1,23,1687031,1,702.25,"hs",676,"some_college",841,"college","less"
1689030,"white",0.5,0,1,42.25,35.8333333333333,46,4,3,1,16,12.8333333333333,8,177680.7,137873.483333333,37624.596091954,0,0,0,23,3,55,3,69,1,19,1,23,1689030,1,1785.0625,"less_hs",1284.02777777778,"some_college",2116,"college","less"
1689031,"white",0.5,0,0,42.25,35.8333333333333,43,3,3,1,14,12.8333333333333,8,0,137873.483333333,37624.596091954,0,0,0,23,0,0,3,69,1,19,1,23,1689031,1,1785.0625,"less_hs",1284.02777777778,"some_college",1849,"some_college","less"
1695037,"white",0.5,1,0,39.5,38.5,43,3,1,1,13,8.16666666666667,7,143680.7,0,16687.945,0,0,0,23,2,45,0,0,1,4,1,23,1695037,1,1560.25,"less_hs",1482.25,"less_hs",1849,"some_college","less"
1695042,"white",0.5,1,1,39.5,38.5,34.5,5,1,1,17,8.16666666666667,7,0,0,16687.945,0,0,0,23,0,0,0,0,1,4,1,23,1695042,1,1560.25,"less_hs",1482.25,"less_hs",1190.25,"higher","less"
1695043,"white",0.5,1,0,39.5,38.5,33,4,1,1,16,8.16666666666667,7,75000,0,16687.945,0,0,0,23,1,20,0,0,1,4,1,23,1695043,1,1560.25,"less_hs",1482.25,"less_hs",1089,"college","less"
1695045,"white",0.5,1,1,39.5,38.5,31.5,2,1,1,12,8.16666666666667,7,142859.4,0,16687.945,0,0,0,23,2,45,0,0,1,4,1,23,1695045,1,1560.25,"less_hs",1482.25,"less_hs",992.25,"hs","less"
1695033,"white",0.5,1,1,39.5,36.5,44,3,2,1,14,12,7,0,0,16687.945,0,0,0,23,0,0,0,0,1,4,1,23,1695033,1,1560.25,"less_hs",1332.25,"hs",1936,"some_college","less"
1695034,"white",0.5,1,0,39.5,36.5,41,4,2,1,16,12,7,125430.5,0,16687.945,0,0,0,23,2,40,0,0,1,4,1,23,1695034,1,1560.25,"less_hs",1332.25,"hs",1681,"college","less"
1695035,"white",0.5,0,0,39.5,32.8333333333333,39,3,1,1,15,10.1666666666667,7,279914.6,6256.18333333333,16687.945,0,0,0,23,4,77,1,2,1,4,1,23,1695035,1,1560.25,"less_hs",1078.02777777778,"less_hs",1521,"some_college","less"
1695039,"white",0.5,0,1,39.5,32.8333333333333,37,3,1,1,13,10.1666666666667,7,101787.15,6256.18333333333,16687.945,0,0,0,23,2,31,1,2,1,4,1,23,1695039,1,1560.25,"less_hs",1078.02777777778,"less_hs",1369,"some_college","less"
1695040,"white",0.5,0,0,39.5,27,36,5,2,1,17,12,7,117912.2,66450.96,16687.945,0,0,0,23,2,36,2,36,1,4,1,23,1695040,1,1560.25,"less_hs",729,"hs",1296,"higher","less"
1695041,"white",0.5,0,0,39.5,27,33,3,2,1,14,12,7,29725.81,66450.96,16687.945,0,0,0,23,1,6,2,36,1,4,1,23,1695041,1,1560.25,"less_hs",729,"hs",1089,"some_college","less"
1695044,"white",0.5,0,0,39.5,27,32,4,2,1,16,12,7,57500,66450.96,16687.945,0,0,0,23,1,14,2,36,1,4,1,23,1695044,1,1560.25,"less_hs",729,"hs",1024,"college","less"
1697036,"white",0.5,1,1,41,35.5,42,2,1,1,12,10.1666666666667,8.5,0,18816.2433333333,44481.9993103449,0,0,0,23,0,0,1,13,1,22,1,23,1697036,1,1681,"less_hs",1260.25,"less_hs",1764,"hs","less"
1697037,"white",0.5,1,0,41,35.5,41,1,1,1,10,10.1666666666667,8.5,0,18816.2433333333,44481.9993103449,0,0,0,23,0,0,1,13,1,22,1,23,1697037,1,1681,"less_hs",1260.25,"less_hs",1681,"less_hs","less"
1697040,"white",0.5,1,1,41,35.5,36.5,1,1,1,11,10.1666666666667,8.5,50000,18816.2433333333,44481.9993103449,0,0,0,23,1,12,1,13,1,22,1,23,1697040,1,1681,"less_hs",1260.25,"less_hs",1332.25,"less_hs","less"
1697035,"white",0.5,1,1,41,34.1666666666667,39,3,1,1,14,10,8.5,230306.6,108844.585,44481.9993103449,0,0,0,23,3,69,3,59,1,22,1,23,1697035,1,1681,"less_hs",1167.36111111111,"less_hs",1521,"some_college","less"
1697032,"white",0.5,0,0,41,30.5,41,1,1,1,11,6.16666666666667,8.5,0,0,44481.9993103449,1,0,0,23,0,0,0,0,1,22,1,23,1697032,1,1681,"less_hs",930.25,"less_hs",1681,"less_hs","less"
1697041,"white",0.5,0,0,41,30.5,35,1,1,1,11,6.16666666666667,8.5,100751.4,0,44481.9993103449,0,0,0,23,2,31,0,0,1,22,1,23,1697041,1,1681,"less_hs",930.25,"less_hs",1225,"less_hs","less"
1697042,"white",0.5,0,0,41,26.5,34,5,2,1,17,12,8.5,101697.77,65143.78,44481.9993103449,0,0,0,23,2,31,2,35,1,22,1,23,1697042,1,1681,"less_hs",702.25,"hs",1156,"higher","less"
1697044,"white",0.5,0,0,41,26.5,30,3,2,1,14,12,8.5,132000,65143.78,44481.9993103449,0,0,0,23,2,41,2,35,1,22,1,23,1697044,1,1681,"less_hs",702.25,"hs",900,"some_college","less"
1698030,"white",0.5,1,1,32.5,28.8333333333333,36,4,3,1,16,14,7.5,319648.5,182372.85,56436.894137931,0,0,0,23,4,82,4,82,2,31,1,23,1698030,1,1056.25,"less_hs",831.361111111111,"some_college",1296,"college","less"
1700030,"white",0.5,0,1,36,32.3333333333333,45,2,2,1,12,12,9.5,0,23604.3816666667,51339.4025287356,1,0,0,23,0,0,1,15,2,27,1,23,1700030,1,1296,"less_hs",1045.44444444444,"hs",2025,"hs","less"
1700031,"white",0.5,0,1,36,32.3333333333333,41,2,2,1,12,12,9.5,0,23604.3816666667,51339.4025287356,0,0,0,23,0,0,1,15,2,27,1,23,1700031,1,1296,"less_hs",1045.44444444444,"hs",1681,"hs","less"
1700035,"white",0.5,0,0,36,32.3333333333333,35,3,2,1,14,12,9.5,0,23604.3816666667,51339.4025287356,0,0,0,23,0,0,1,15,2,27,1,23,1700035,1,1296,"less_hs",1045.44444444444,"hs",1225,"some_college","less"
1700037,"white",0.5,0,1,36,32.3333333333333,31,2,2,1,12,12,9.5,0,23604.3816666667,51339.4025287356,0,0,0,23,0,0,1,15,2,27,1,23,1700037,1,1296,"less_hs",1045.44444444444,"hs",961,"hs","less"
1700032,"white",0.5,0,1,36,30.5,39,2,2,1,12,12,9.5,165002,97198.5283333333,51339.4025287356,0,0,0,23,3,51,3,54,2,27,1,23,1700032,1,1296,"less_hs",930.25,"hs",1521,"hs","less"
1700033,"white",0.5,0,0,36,30.5,36,4,2,1,16,12,9.5,219914.6,97198.5283333333,51339.4025287356,0,0,0,23,3,66,3,54,2,27,1,23,1700033,1,1296,"less_hs",930.25,"hs",1296,"college","less"
1700034,"white",0.5,0,1,36,27.6666666666667,34,2,2,1,12,12,9.5,0,30893.5866666667,51339.4025287356,0,0,0,23,0,0,1,19,2,27,1,23,1700034,1,1296,"less_hs",765.444444444444,"hs",1156,"hs","less"
1700036,"white",0.5,0,1,36,27.6666666666667,30.5,1,2,1,11,12,9.5,129358.215,30893.5866666667,51339.4025287356,1,0,0,23,2,41,1,19,2,27,1,23,1700036,1,1296,"less_hs",765.444444444444,"hs",930.25,"less_hs","less"
1700038,"white",0.5,0,0,36,27.6666666666667,28.5,3,2,1,13,12,9.5,42500,30893.5866666667,51339.4025287356,0,0,0,23,1,10,1,19,2,27,1,23,1700038,1,1296,"less_hs",765.444444444444,"hs",812.25,"some_college","less"
1701032,"white",0.666666666666667,0,1,26.6666666666667,25,32,2,2,-Inf,12,12,12,62590.145,88903.67,0,0,0,0,23,1,16,2,49,0,0,1,23,1701032,1,711.111111111111,NA,625,"hs",1024,"hs","more"
1701033,"white",0.666666666666667,0,0,26.6666666666667,25,30,3,2,-Inf,15,12,12,3e+05,88903.67,0,0,0,0,23,4,80,2,49,0,0,1,23,1701033,1,711.111111111111,NA,625,"hs",900,"some_college","more"
1709031,"white",0.5,1,0,29.5,27.5,37,4,2,2,15.5,12,12,154180.7,47150.6816666667,112873.798275862,0,0,0,22,2,48,2,27,3,60,1,22,1709031,1,870.25,"hs",756.25,"hs",1369,"college","less"
1717030,"white",0.5,0,0,48,28,37,2,2,2,12,12,12,205716.85,52834.6733333333,133503.55,0,0,0,27,3,64,2,30,3,69,1,27,1717030,1,2304,"hs",784,"hs",1369,"hs","less"
1720030,"white",0.5,1,1,52.5,30.5,40,4,2,2.5,16,12,12.5,776806.9,52173.8216666667,63423.3879310345,0,0,0,26,4,96,2,29,2,34,1,26,1720030,1,2756.25,NA,930.25,"hs",1600,"college","more"
1720032,"white",0.5,1,1,52.5,30.5,37,4,2,2.5,16,12,12.5,125000,52173.8216666667,63423.3879310345,0,0,0,26,2,39,2,29,2,34,1,26,1720032,1,2756.25,NA,930.25,"hs",1369,"college","more"
1720033,"white",0.5,1,0,52.5,30.5,35,2,2,2.5,12,12,12.5,0,52173.8216666667,63423.3879310345,0,0,0,26,0,0,2,29,2,34,1,26,1720033,1,2756.25,NA,930.25,"hs",1225,"hs","more"
1722031,"black",0.5,0,0,43.5,33.8333333333333,45,2,1,1,12,10,7,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,1722031,0,1892.25,"less_hs",1144.69444444444,"less_hs",2025,"hs","less"
1722034,"black",0.5,0,0,43.5,33.8333333333333,40,5,1,1,16.5,10,7,1e+05,0,0,0,0,0,4,2,30,0,0,0,0,1,4,1722034,0,1892.25,"less_hs",1144.69444444444,"less_hs",1600,"higher","less"
1722036,"black",0.5,0,1,43.5,33.8333333333333,37,-Inf,1,1,0,10,7,0,0,0,0,0,0,4,0,0,0,0,0,0,1,4,1722036,0,1892.25,"less_hs",1144.69444444444,"less_hs",1369,NA,"less"
1723030,"white",0.666666666666667,0,1,28,25.3333333333333,34,5,2,-Inf,17,12,10,5271212,156296.166666667,0,0,0,0,21,4,99,4,76,0,0,1,21,1723030,1,784,NA,641.777777777778,"hs",1156,"higher","more"
1723031,"white",0.666666666666667,0,1,28,25.3333333333333,29.5,5,2,-Inf,16.5,12,10,0,156296.166666667,0,0,0,0,21,0,0,4,76,0,0,1,21,1723031,1,784,NA,641.777777777778,"hs",870.25,"higher","more"
1723032,"white",0.666666666666667,0,0,28,25.3333333333333,27.5,2,2,-Inf,12,12,10,0,156296.166666667,0,0,0,0,21,0,0,4,76,0,0,1,21,1723032,1,784,NA,641.777777777778,"hs",756.25,"hs","more"
1726030,"white",0.5,0,1,51.5,34.6666666666667,41,5,4,2.5,17,16,13,396969.8,0,125010.931321839,0,0,0,24,4,88,0,0,3,66,1,24,1726030,1,2652.25,NA,1201.77777777778,"college",1681,"higher","more"
1726031,"white",0.5,0,0,51.5,34.6666666666667,39,5,4,2.5,17,16,13,361254.95,0,125010.931321839,0,0,0,24,4,86,0,0,3,66,1,24,1726031,1,2652.25,NA,1201.77777777778,"college",1521,"higher","more"
1726032,"white",0.5,0,0,51.5,34.6666666666667,35,5,4,2.5,17,16,13,183216.85,0,125010.931321839,0,0,0,24,3,57,0,0,3,66,1,24,1726032,1,2652.25,NA,1201.77777777778,"college",1225,"higher","more"
1726033,"white",0.5,0,1,51.5,34.6666666666667,33,5,4,2.5,17,16,13,0,0,125010.931321839,0,0,0,24,0,0,0,0,3,66,1,24,1726033,1,2652.25,NA,1201.77777777778,"college",1089,"higher","more"
1730030,"white",0.5,0,1,48,29.5,28,5,4,2,17,15.6666666666667,12,0,256614.916666667,229449.622988506,0,0,0,24,0,0,4,90,4,93,1,24,1730030,1,2304,"hs",870.25,"college",784,"higher","less"
1731030,"white",0.666666666666667,0,1,28,27,35.5,3,2,-Inf,12.5,12,8,0,0,134759.905172414,1,0,0,24,0,0,0,0,3,70,1,24,1731030,1,784,NA,729,"hs",1260.25,"some_college","more"
1731031,"white",0.666666666666667,0,1,28,27,32,2,2,-Inf,12,12,8,0,0,134759.905172414,1,0,0,24,0,0,0,0,3,70,1,24,1731031,1,784,NA,729,"hs",1024,"hs","more"
1731033,"white",0.666666666666667,0,0,28,27,29,3,2,-Inf,14,12,8,0,0,134759.905172414,0,0,0,24,0,0,0,0,3,70,1,24,1731033,1,784,NA,729,"hs",841,"some_college","more"
1731035,"white",0.666666666666667,0,0,28,25.5,28,3,2,-Inf,13,12,8,0,124262.2,134759.905172414,0,0,0,24,0,0,3,65,3,70,1,24,1731035,1,784,NA,650.25,"hs",784,"some_college","more"
1740030,"white",0.5,1,1,44.5,31.5,36.5,3,3,3,14,13,14,0,63791.1933333333,64174.2506609196,1,0,0,25,0,0,2,35,2,35,1,25,1740030,1,1980.25,"some_college",992.25,"some_college",1332.25,"some_college","more"
1740031,"white",0.5,1,1,44.5,31.5,34,2,3,3,12,13,14,127233.9,63791.1933333333,64174.2506609196,0,0,0,25,2,40,2,35,2,35,1,25,1740031,1,1980.25,"some_college",992.25,"some_college",1156,"hs","more"
1740032,"white",0.5,1,0,44.5,31.5,30,5,3,3,17,13,14,126787.15,63791.1933333333,64174.2506609196,0,0,0,25,2,40,2,35,2,35,1,25,1740032,1,1980.25,"some_college",992.25,"some_college",900,"higher","more"
1756032,"white",0.5,0,1,37.5,30.5,38,2,3,1,12,12.8333333333333,10,0,0,31707.09,0,0,0,23,0,0,0,0,1,15,1,23,1756032,1,1406.25,"less_hs",930.25,"some_college",1444,"hs","less"
1762030,"white",0.5,0,0,33.5,34.5,44,1,1,1,10,10,9,0,0,68209.5707471264,0,0,0,23,0,0,0,0,2,37,1,23,1762030,1,1122.25,"less_hs",1190.25,"less_hs",1936,"less_hs","less"
1762032,"white",0.5,0,0,33.5,34.5,42,3,1,1,14,10,9,0,0,68209.5707471264,0,0,0,23,0,0,0,0,2,37,1,23,1762032,1,1122.25,"less_hs",1190.25,"less_hs",1764,"some_college","less"
1762033,"white",0.5,0,0,33.5,34.5,41,1,1,1,8,10,9,0,0,68209.5707471264,1,0,0,23,0,0,0,0,2,37,1,23,1762033,1,1122.25,"less_hs",1190.25,"less_hs",1681,"less_hs","less"
1762037,"white",0.5,0,1,33.5,27,35,1,2,1,10,12,9,0,0,68209.5707471264,1,0,0,23,0,0,0,0,2,37,1,23,1762037,1,1122.25,"less_hs",729,"hs",1225,"less_hs","less"
1762040,"white",0.5,0,1,33.5,27,28,2,2,1,12,12,9,0,0,68209.5707471264,0,0,0,23,0,0,0,0,2,37,1,23,1762040,1,1122.25,"less_hs",729,"hs",784,"hs","less"
1762035,"white",0.5,0,0,33.5,26.2,38,2,2,1,12,12,9,0,58950.42,68209.5707471264,0,0,0,23,0,0,2,33,2,37,1,23,1762035,1,1122.25,"less_hs",686.44,"hs",1444,"hs","less"
1762038,"white",0.5,0,1,33.5,26.2,35.5,2,2,1,12,12,9,0,58950.42,68209.5707471264,0,0,0,23,0,0,2,33,2,37,1,23,1762038,1,1122.25,"less_hs",686.44,"hs",1260.25,"hs","less"
1763030,"white",0.5,0,0,42.5,38.5,41,5,3,-Inf,17,12.8333333333333,10,0,45562.9583333333,94243.7184482758,1,0,0,23,0,0,2,27,2,49,1,23,1763030,1,1806.25,NA,1482.25,"some_college",1681,"higher","more"
1763033,"white",0.5,0,0,42.5,38.5,38.5,4,3,-Inf,16,12.8333333333333,10,401969.8,45562.9583333333,94243.7184482758,0,0,0,23,4,89,2,27,2,49,1,23,1763033,1,1806.25,NA,1482.25,"some_college",1482.25,"college","more"
1763034,"white",0.5,1,1,42.5,34.5,35,2,3,-Inf,12,13,10,12946.78,133062.681666667,94243.7184482758,1,0,0,23,1,3,3,68,2,49,1,23,1763034,1,1806.25,NA,1190.25,"some_college",1225,"hs","more"
1767030,"white",0.5,1,1,37,34.5,40,3,5,2,13,17,12,178038.1,122921.4,116393.611494253,0,0,0,22,3,55,3,65,3,61,1,22,1767030,1,1369,"hs",1190.25,"higher",1600,"some_college","less"
1767031,"white",0.5,0,1,37,32.6666666666667,34.5,5,3,2,17,13,12,633935.65,175344.783333333,116393.611494253,0,0,0,22,4,95,4,80,3,61,1,22,1767031,1,1369,"hs",1067.11111111111,"some_college",1190.25,"higher","less"
1767032,"white",0.5,0,0,37,32.6666666666667,31,5,3,2,17,13,12,172859.4,175344.783333333,116393.611494253,0,0,0,22,3,54,4,80,3,61,1,22,1767032,1,1369,"hs",1067.11111111111,"some_college",961,"higher","less"
1775033,"white",0.5,0,1,26.5,25,31,2,3,3.5,12,14,15,0,118538.2,164395.404022989,0,0,0,24,0,0,3,63,4,80,1,24,1775033,1,702.25,NA,625,"some_college",961,"hs","more"
1775034,"white",0.5,0,1,26.5,25,29,3,3,3.5,14,14,15,0,118538.2,164395.404022989,0,0,0,24,0,0,3,63,4,80,1,24,1775034,1,702.25,NA,625,"some_college",841,"some_college","more"
1775035,"white",0.5,0,0,26.5,25,27,3,3,3.5,15,14,15,0,118538.2,164395.404022989,0,0,0,24,0,0,3,63,4,80,1,24,1775035,1,702.25,NA,625,"some_college",729,"some_college","more"
1776030,"white",0.5,0,1,37.25,32.5,36,5,2,2,17,12,12,2133955.5,223986.65,131868.29454023,0,0,0,24,4,97,4,88,3,68,1,24,1776030,1,1387.5625,"hs",1056.25,"hs",1296,"higher","less"
1786031,"white",0.5,0,1,40.5,37.5,43,3,1,2,13,9,12,142323.25,59542.3333333333,0,0,0,0,23,2,44,2,33,0,0,1,23,1786031,1,1640.25,"hs",1406.25,"less_hs",1849,"some_college","less"
1786033,"white",0.5,0,0,40.5,37.5,39,2,1,2,12,9,12,193038.1,59542.3333333333,0,0,0,0,23,3,60,2,33,0,0,1,23,1786033,1,1640.25,"hs",1406.25,"less_hs",1521,"hs","less"
1786041,"white",0.5,1,1,40.5,38.6666666666667,35.5,3,2,2,13,12,12,35000,31367.3266666667,0,0,0,0,23,1,7,1,20,0,0,1,23,1786041,1,1640.25,"hs",1495.11111111111,"hs",1260.25,"some_college","less"
1786044,"white",0.5,1,1,40.5,38.6666666666667,34,2,2,2,12,12,12,0,31367.3266666667,0,1,0,0,23,0,0,1,20,0,0,1,23,1786044,1,1640.25,"hs",1495.11111111111,"hs",1156,"hs","less"
1786045,"white",0.5,1,1,40.5,38.6666666666667,33,2,2,2,12,12,12,150000,31367.3266666667,0,0,0,0,23,2,46,1,20,0,0,1,23,1786045,1,1640.25,"hs",1495.11111111111,"hs",1089,"hs","less"
1786046,"white",0.5,1,0,40.5,38.6666666666667,29,4,2,2,16,12,12,0,31367.3266666667,0,0,0,0,23,0,0,1,20,0,0,1,23,1786046,1,1640.25,"hs",1495.11111111111,"hs",841,"college","less"
1786047,"white",0.5,0,0,40.5,26.5,27.5,2,1,2,12,8,12,0,53288.1725,0,1,0,0,23,0,0,2,30,0,0,1,23,1786047,1,1640.25,"hs",702.25,"less_hs",756.25,"hs","less"
1787032,"white",0.5,1,0,26.75,26,34,3,2,1.5,13,12,11.5,152502,34573.6333333333,301010.780172414,0,0,0,23,2,47,1,22,4,97,1,23,1787032,1,715.5625,NA,676,"hs",1156,"some_college","more"
1787034,"white",0.5,1,1,26.75,26,32,2,2,1.5,12,12,11.5,132233.9,34573.6333333333,301010.780172414,0,0,0,23,2,41,1,22,4,97,1,23,1787034,1,715.5625,NA,676,"hs",1024,"hs","more"
1787035,"white",0.5,1,1,26.75,26,30.5,2,2,1.5,12,12,11.5,210002,34573.6333333333,301010.780172414,0,0,0,23,3,65,1,22,4,97,1,23,1787035,1,715.5625,NA,676,"hs",930.25,"hs","more"
1787031,"white",0.5,1,1,26.75,25,34.5,4,2,1.5,16,12,11.5,0,15805.1,301010.780172414,1,0,0,23,0,0,1,9,4,97,1,23,1787031,1,715.5625,NA,625,"hs",1190.25,"college","more"
