"YEAR","CASEID","SERIAL","REGION","STATEFIP","METRO","MSASIZE","COUNTY","METAREA","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HH_NUMKIDS","AGEYCHILD","HH_NUMADULTS","PERNUM","LINENO","MONTH","AGE","SEX","RACE","HISPAN","ASIAN","MARST","YRIMMIG","CITIZEN","BPL","MBPL","FBPL","RELATE","EDUC","EDUCYRS","SCHLCOLL","EMPSTAT","MULTJOBS","CLWKR","OCC2","OCC","IND2","IND","RETIRED","FULLPART","UHRSWORKT","EARNWEEK","PAIDHOUR","HOURWAGE","HRSATRATE","SPOUSEPRES","SPAGE","SPSEX","SPRACE","SPHISPAN","SPEDUC","SPEMPNOT","SPEMPSTAT","SPUSUALHRS","SPEARNWEEK","KIDUND18","HH_NUMOWNKIDS","KIDUND13","KIDUND1","KID1TO2","KID3TO5","KID6TO12","KID13TO17","NONHHCHILD","NOSCCRSN1","SCC_ALL","SCC_OWN","SCC_HH","SCC_HHNHHOWN","DIFFANY","ECYEST","ECPRIOR","ECNUM","ECFREQ","COVIDTELEW","COVIDPAID","COVIDUNAW","COVIDLOOK","ACT_CARENHH","ACT_SOCIAL","ACT_SPORTS","ACT_WORK","adultcare","childcare","primary_childcare","routine_housework","employment","employment_di","remote_work","gender","college","age_youngestchild","race","married","education"
2021,20210504211675,3748,3,1,2,3,1000,0,14,4,1,1,2,9,2,1,1,5,46,2,110,100,999,1,0,1,9900,9900,9900,10,41,316,4,1,0,3,123,2002,240,7860,99,1,40,1038.46,2,999.99,999,1,45,1,110,100,30,1,1,50,99999.98,1,2,1,"No","No","No","Yes","Yes",0,99,255,255,255,255,1,99,0,99,99,1,99,1,99,0,165,0,450,0,0,0,45,"employed","employed","No","Woman","College degree",9,"Non-Hispanic Black","married","College degree+"
2021,20210504211683,3749,2,38,4,0,38000,0,7,1,1,0,0,999,1,1,1,5,76,1,100,100,999,4,0,1,9900,9900,9900,10,30,214,99,1,0,4,130,3603,251,8270,99,2,16,230.76,1,28,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,352,0,0,0,0,0,3,"employed","employed","No","Man","No college degree",NA,"Non-Hispanic White","not married","Some college"
2021,20210504211684,3750,3,5,4,0,5000,0,4,3,2,1,2,10,1,1,1,5,42,2,100,100,999,6,0,1,9900,9900,9900,10,30,112,1,1,0,4,132,4020,271,8680,99,2,27,264,1,11,24,3,999,99,9999,9999,999,99,99,999,99999.99,1,2,1,"No","No","No","Yes","No",0,99,503,503,503,503,1,0,1,1,2,1,99,1,99,0,345,0,0,0,267,267,73,"employed","employed","No","Woman","No college degree",10,"Non-Hispanic White","not married","Some college"
2021,20210504211690,3751,2,31,3,0,31000,0,16,4,1,1,2,4,2,1,1,5,35,1,100,100,999,1,0,1,9900,9900,9900,10,30,213,1,1,0,4,140,4840,220,7380,99,1,40,2777.77,2,999.99,999,1,35,2,100,100,40,1,1,40,961,1,2,1,"No","No","Yes","Yes","No",0,99,695,695,695,695,1,99,1,99,6,2,99,1,99,0,270,30,420,0,60,60,30,"employed","employed","Yes","Man","No college degree",4,"Non-Hispanic White","married","Some college"
2021,20210504211692,3752,3,12,2,5,12069,5960,10,3,1,1,1,15,2,1,1,5,45,1,100,100,999,1,0,1,9900,9900,9900,10,30,214,1,1,0,4,180,7340,210,7071,99,1,40,990,1,23.5,40,1,43,2,100,100,40,1,1,995,99999.98,1,1,0,"No","No","No","No","Yes",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,205,0,490,0,0,0,15,"employed","employed","No","Man","No college degree",15,"Non-Hispanic White","married","Some college"
2021,20210504211694,3753,1,36,4,0,36000,0,11,3,2,1,1,5,2,1,1,5,45,1,100,100,999,4,0,1,9900,9900,9900,10,30,214,1,1,0,4,140,4700,160,5090,99,1,45,800,1,20,40,2,28,2,100,100,21,1,1,38,472.5,1,1,1,"No","No","Yes","No","No",0,99,35,35,35,35,1,99,0,99,99,1,99,1,99,35,260,0,480,35,83,0,0,"employed","employed","No","Man","No college degree",5,"Non-Hispanic White","not married","Some college"
2021,20210504211695,3754,3,48,2,7,48000,1921,13,2,2,0,0,999,2,1,1,5,66,2,110,100,999,1,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,65,1,110,100,30,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,630,0,0,0,1,99,0,99,99,99,99,1,1,10,210,60,0,0,0,0,115,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic Black","married","College degree+"
2021,20210504211701,3755,2,55,4,0,55000,0,9,2,1,0,0,999,2,1,1,5,65,1,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,61,2,100,100,40,1,1,995,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,160,0,0,0,0,0,85,"not in labor force","unemployed",NA,"Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210504211702,3756,1,42,1,7,42101,6161,16,4,1,1,1,11,3,1,1,5,45,1,110,100,999,1,0,1,9900,9900,9900,10,32,216,1,1,0,3,123,2006,300,9480,99,1,50,2307.69,1,23,999,1,49,2,110,100,41,1,1,40,1019.23,1,1,1,"No","No","No","Yes","No",0,99,715,715,715,715,1,99,0,99,99,1,99,1,99,0,395,0,395,0,0,0,0,"employed","employed","No","Man","No college degree",11,"Non-Hispanic Black","married","Some college"
2021,20210504211717,3757,3,51,1,7,51013,8841,14,2,2,0,0,999,2,1,1,5,28,2,100,100,999,6,0,1,9900,9900,9900,10,40,217,4,1,0,5,121,1410,220,7290,99,1,40,1423.07,2,999.99,999,2,26,1,202,100,43,1,1,40,1192.3,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,250,0,540,0,0,0,20,"employed","employed","Yes","Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210504211722,3758,2,17,2,7,17000,1601,12,2,1,0,0,999,2,1,1,5,78,1,100,100,999,1,0,1,9900,9900,9900,10,13,107,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,78,2,100,100,21,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,650,0,0,0,0,0,0,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic White","married","Less than HS diploma"
2021,20210504211724,3759,3,51,2,7,51107,8841,16,2,1,0,0,999,2,1,1,5,59,2,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,1,0,5,110,420,292,9190,99,2,10,245,1,35,7,1,60,1,100,100,42,1,1,50,2884.61,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,200,150,155,0,0,0,85,"employed","employed","Yes","Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210504211727,3760,3,1,4,0,1000,0,8,1,1,0,0,999,1,1,1,5,85,1,100,100,999,3,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,60,0,0,0,0,0,50,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic White","not married","HS diploma, no college"
2021,20210504211733,3761,4,6,1,7,6059,4481,15,2,1,0,0,999,2,1,1,5,48,1,100,100,999,1,0,1,9900,9900,9900,10,30,112,1,1,0,4,170,6200,120,770,99,1,47,1208.8,1,20.4,47,1,46,2,100,210,30,1,1,40,1440,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,120,0,525,0,0,0,0,"employed","employed","No","Man","No college degree",NA,"Non-Hispanic White","married","Some college"
2021,20210504211735,3762,1,42,3,2,42081,0,15,2,1,0,0,999,2,1,1,5,80,1,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,79,2,100,100,21,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,225,0,0,190,0,0,2,"not in labor force","unemployed",NA,"Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210504211736,3763,1,25,2,6,25017,1122,9,2,1,0,0,999,2,1,1,5,77,2,100,100,999,1,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,79,1,100,100,20,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,535,0,0,0,0,0,70,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","married","HS diploma, no college"
2021,20210504211737,3764,3,12,2,5,12109,0,12,2,1,0,0,999,2,1,1,5,70,1,110,100,999,6,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,980,0,0,0,0,0,0,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic Black","not married","HS diploma, no college"
2021,20210504211738,3765,2,17,3,2,17000,0,15,1,1,0,0,999,1,1,1,5,67,1,110,100,999,4,0,1,9900,9900,9900,10,42,320,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,2,0,282,0,0,0,0,0,215,"not in labor force","unemployed",NA,"Man","College degree",NA,"Non-Hispanic Black","not married","College degree+"
2021,20210504211739,3766,4,35,3,2,35045,0,1,3,3,1,1,0,2,1,1,5,34,2,120,100,999,6,0,1,9900,9900,9900,10,20,109,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,1,"Yes","No","No","No","No",0,1,0,0,0,0,1,99,0,99,99,99,99,1,1,0,510,0,0,0,0,0,0,"not in labor force","unemployed",NA,"Woman","No college degree",0,"American Indian, Alaskan Native","not married","HS diploma, no college"
2021,20210504211741,3767,2,55,2,5,55000,5081,9,2,1,0,0,999,2,1,1,5,71,2,100,100,999,1,0,1,9900,9900,9900,10,30,214,99,1,0,5,123,2060,292,9160,99,2,10,128.53,2,999.99,999,1,74,1,100,100,30,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,1,1,1,2,1,1,2,99,0,610,0,0,0,0,0,135,"employed","employed","No","Woman","No college degree",NA,"Non-Hispanic White","married","Some college"
2021,20210504211745,3768,3,21,2,5,21000,0,10,3,1,1,2,13,1,1,1,5,39,2,100,100,999,4,0,1,9900,9900,9900,10,30,214,1,1,0,4,125,2545,252,8470,99,1,40,375,1,15,25,3,999,99,9999,9999,999,99,99,999,99999.99,1,2,0,"No","No","No","No","Yes",0,99,710,0,0,0,1,99,0,99,99,1,99,1,99,0,315,0,0,0,95,0,20,"employed","employed","No","Woman","No college degree",13,"Non-Hispanic White","not married","Some college"
2021,20210504211753,3769,2,18,1,5,18000,0,14,4,2,1,2,5,2,1,1,5,39,1,100,210,999,1,44,5,20000,20000,20000,10,40,217,1,1,0,4,120,1021,220,7380,99,1,40,1826.92,2,999.99,999,1,37,2,100,210,40,0,3,999,99999.98,1,2,1,"No","No","Yes","Yes","No",0,99,1080,1080,1080,1080,1,99,0,99,99,2,99,1,99,0,0,0,0,0,0,0,585,"employed","employed","Yes","Man","College degree",5,"Hispanic","married","College degree+"
2021,20210504211754,3770,2,55,3,2,55000,460,13,3,1,1,2,12,1,1,1,5,41,1,100,100,999,4,0,1,9900,9900,9900,10,32,214,1,1,0,4,121,1530,132,3291,99,1,44,1307.69,1,31,999,3,999,99,9999,9999,999,99,99,999,99999.99,1,2,1,"No","No","No","Yes","Yes",0,1,0,0,0,0,1,99,0,99,99,1,99,1,99,0,60,0,300,0,0,0,250,"employed","employed","No","Man","No college degree",12,"Non-Hispanic White","not married","Some college"
2021,20210504211756,3771,3,37,1,4,37000,6640,14,1,2,0,0,999,1,1,1,5,29,2,110,100,999,6,0,1,9900,9900,9900,10,21,112,1,1,0,5,123,2025,292,9190,99,1,40,692,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,99,5,300,0,390,5,0,0,105,"employed","employed",NA,"Woman","No college degree",NA,"Non-Hispanic Black","not married","HS diploma, no college"
2021,20210504211760,3772,2,17,3,2,17000,0,16,1,1,0,0,999,1,1,1,5,41,2,110,100,999,6,0,1,9900,9900,9900,10,41,316,1,1,0,4,111,565,201,6991,99,1,50,2884.61,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,494,0,0,0,0,0,0,"employed","employed","No","Woman","College degree",NA,"Non-Hispanic Black","not married","College degree+"
2021,20210504211765,3773,4,32,4,0,32000,0,16,1,1,0,0,999,1,1,1,5,67,1,100,100,999,2,0,1,9900,9900,9900,10,41,316,99,1,0,7,111,800,220,7390,99,2,10,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,105,45,180,0,105,0,0,65,"employed","employed","Yes","Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210504211769,3774,2,39,2,4,39153,1681,12,5,1,1,2,1,3,1,1,5,35,1,131,100,70,1,0,1,9900,51300,51300,10,21,112,1,1,0,4,190,8030,131,2790,99,1,40,960,1,24,40,1,39,2,131,100,40,1,1,50,600,1,2,1,"No","Yes","Yes","No","No",0,99,840,840,840,840,1,1,1,2,2,1,99,1,99,360,225,0,0,360,0,0,0,"employed","employed","No","Man","No college degree",1,"Non-Hispanic Asian","married","HS diploma, no college"
2021,20210504211770,3775,4,4,1,6,4013,0,7,2,1,0,0,999,2,1,1,5,59,2,100,100,999,4,0,1,9900,9900,9900,10,30,214,99,1,0,4,140,4760,160,5790,99,1,46,1000,1,15,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,430,0,180,0,0,0,0,"employed","employed","Yes","Woman","No college degree",NA,"Non-Hispanic White","not married","Some college"
2021,20210504211780,3776,1,36,1,7,36047,5601,5,1,1,0,0,999,1,1,1,5,70,2,100,100,999,6,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,590,15,0,0,0,0,40,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","not married","HS diploma, no college"
2021,20210504211788,3777,3,1,2,5,1000,0,6,2,2,0,0,999,2,1,1,5,41,2,110,100,999,6,0,1,9900,9900,9900,10,21,112,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,40,512,0,0,0,0,0,113,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic Black","not married","HS diploma, no college"
2021,20210504211795,3778,4,6,1,7,6059,4481,13,1,2,0,0,999,1,1,1,5,34,2,100,210,999,6,0,1,9900,9900,9900,10,30,214,1,1,0,4,150,5740,120,770,99,1,40,1575,1,45,35,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,2,99,1,99,0,273,0,480,0,0,0,15,"employed","employed","Yes","Woman","No college degree",NA,"Hispanic","not married","Some college"
2021,20210504211797,3779,2,55,4,0,55000,0,13,2,1,0,0,999,2,1,1,5,69,1,100,100,999,1,0,1,9900,9900,9900,10,21,112,99,1,0,7,110,10,210,7071,99,2,5,99999.99,99,999.99,999,1,67,2,100,100,21,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,1,2,1,99,1,99,60,90,0,0,0,0,0,30,"employed","employed","No","Man","No college degree",NA,"Non-Hispanic White","married","HS diploma, no college"
2021,20210504211799,3780,3,12,2,5,12000,5960,15,4,1,1,2,3,2,1,1,5,37,2,100,100,999,1,0,1,9900,9900,9900,10,30,213,1,1,0,4,125,2360,160,5790,99,1,45,1682.69,2,999.99,999,1,40,1,100,100,40,1,1,40,1400,1,2,1,"No","No","Yes","No","No",0,99,150,150,150,150,1,99,0,99,99,1,99,1,99,0,90,0,563,0,5,5,140,"employed","employed","No","Woman","No college degree",3,"Non-Hispanic White","married","Some college"
2021,20210504211801,3781,3,12,2,4,12000,0,11,2,1,0,0,999,2,1,1,5,72,1,100,100,999,1,0,1,9900,45200,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,71,2,100,100,40,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,420,90,0,0,0,0,120,"not in labor force","unemployed",NA,"Man","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210504211802,3782,3,22,1,5,22071,0,7,1,1,0,0,999,1,1,1,5,70,1,110,100,999,4,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,420,0,0,0,0,0,0,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Non-Hispanic Black","not married","HS diploma, no college"
2021,20210504211806,3783,2,39,2,4,39000,0,7,1,2,0,0,999,1,1,1,5,63,1,100,100,999,6,0,1,9900,9900,9900,10,30,214,99,1,0,4,200,9645,138,3960,99,1,40,440,1,11,40,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,190,0,455,0,0,0,37,"employed","employed","No","Man","No college degree",NA,"Non-Hispanic White","not married","Some college"
2021,20210504211811,3784,1,36,1,4,36000,160,7,1,2,0,0,999,1,1,1,5,68,1,100,100,999,4,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,480,0,0,0,0,0,84,"not in labor force","unemployed",NA,"Man","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210504211812,3785,4,4,3,2,4027,0,3,1,2,0,0,999,1,1,1,5,61,1,100,210,999,6,6,5,20000,20000,20000,10,16,111,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,480,0,0,0,0,0,120,"not in labor force","unemployed",NA,"Man","No college degree",NA,"Hispanic","not married","Less than HS diploma"
2021,20210504211815,3786,3,24,2,7,24031,8841,10,1,2,0,0,999,1,1,1,5,66,2,110,100,999,3,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,90,0,0,0,0,0,375,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic Black","not married","HS diploma, no college"
2021,20210504211817,3787,1,25,1,6,25025,1122,11,1,2,0,0,999,1,1,1,5,30,1,100,100,999,6,0,1,9900,9900,9900,10,30,214,1,1,0,4,127,3423,250,8191,99,1,40,1470,1,29,40,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,668,0,0,0,0,0,20,"employed","employed","No","Man","No college degree",NA,"Non-Hispanic White","not married","Some college"
2021,20210504211820,3788,2,39,1,5,39000,0,14,3,1,1,1,1,2,1,1,5,33,2,100,100,999,1,0,1,9900,9900,9900,10,40,217,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,41,2,100,100,21,1,1,40,1673.07,1,1,1,"No","Yes","No","No","No",0,99,560,560,560,560,1,0,1,1,3,99,99,1,1,0,455,0,0,0,280,160,120,"not in labor force","unemployed",NA,"Woman","College degree",1,"Non-Hispanic White","married","College degree+"
2021,20210504211821,3789,2,39,2,5,39000,0,9,1,2,0,0,999,1,1,1,5,76,2,100,100,999,3,0,1,9900,9900,9900,10,21,112,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,0,0,0,0,0,0,425,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","not married","HS diploma, no college"
2021,20210504211824,3790,4,41,2,5,41000,6400,15,3,1,1,1,8,2,1,1,5,40,2,100,100,999,1,0,1,9900,9900,9900,10,41,316,1,1,1,7,110,440,220,7390,99,2,30,99999.99,99,999.99,999,1,40,1,100,100,40,1,1,40,1923.07,1,1,1,"No","No","No","Yes","No",0,99,390,390,390,390,1,99,0,99,99,1,99,1,99,0,180,0,180,0,255,240,105,"employed","employed","No","Woman","College degree",8,"Non-Hispanic White","married","College degree+"
2021,20210504211825,3791,2,27,1,6,27000,0,6,3,2,1,2,12,1,1,1,5,49,1,100,100,999,4,0,1,9900,9900,9900,10,31,214,1,4,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,1,2,1,"No","No","No","Yes","Yes",0,99,257,257,257,257,2,0,1,2,2,99,1,2,1,0,413,0,30,0,220,220,10,"unemployed","unemployed",NA,"Man","No college degree",12,"Non-Hispanic White","not married","Some college"
2021,20210504211830,3792,3,40,5,0,40000,0,8,2,1,0,0,999,2,1,1,5,74,2,100,100,999,1,0,1,9900,9900,9900,10,30,112,99,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,1,77,1,100,100,20,0,3,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,335,0,0,0,0,0,50,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","married","Some college"
2021,20210504211834,3793,4,4,2,6,4013,0,15,3,1,1,1,17,2,1,1,5,58,2,100,210,999,1,0,1,9900,9900,9900,10,32,214,99,1,0,4,150,5120,240,7860,99,2,20,262,1,13.1,20,1,55,1,100,210,41,1,1,40,99999.98,1,1,0,"No","No","No","No","Yes",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,90,45,0,0,97,97,428,"employed","employed","No","Woman","No college degree",17,"Hispanic","married","Some college"
2021,20210504211841,3794,4,41,3,0,41000,0,15,2,2,0,0,999,2,1,1,5,85,2,100,100,999,1,0,1,9900,9900,9900,10,40,217,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,1,85,1,100,100,40,0,4,999,99999.98,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,1,1,1,1,99,99,1,1,0,270,90,0,0,0,0,360,"not in labor force","unemployed",NA,"Woman","College degree",NA,"Non-Hispanic White","married","College degree+"
2021,20210504211848,3795,3,48,1,7,48000,0,1,1,2,0,0,999,1,1,1,5,44,2,100,230,999,3,44,5,25000,25000,25000,10,31,215,1,5,99,99,9999,99999,9999,99999,99,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,99,99,1,1,0,745,0,0,0,0,0,50,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Hispanic","not married","Some college"
2021,20210504211849,3796,3,51,3,0,51000,0,4,3,2,1,1,9,2,1,1,5,41,2,100,100,999,5,0,1,9900,9900,9900,10,21,112,1,1,1,4,150,5740,150,4490,99,1,9995,760,1,19,40,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,1,"No","No","No","Yes","No",0,1,0,0,0,0,1,99,0,99,99,1,99,1,99,0,295,0,0,0,0,0,60,"employed","employed","No","Woman","No college degree",9,"Non-Hispanic White","not married","HS diploma, no college"
2021,20210504211851,3797,1,25,2,6,25009,1122,14,1,1,0,0,999,1,1,1,5,59,2,100,100,999,6,0,1,9900,9900,9900,10,40,217,99,1,0,4,111,845,200,6970,99,1,45,1634.61,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,0,1,1,4,2,99,1,99,0,195,70,590,0,0,0,55,"employed","employed","Yes","Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210504211858,3798,4,53,2,4,53000,7840,13,2,1,0,0,999,2,1,1,5,63,1,100,100,999,1,0,1,9900,9900,9900,10,16,111,99,1,0,4,170,6230,120,770,99,1,40,800,1,20,40,1,71,2,100,100,41,1,1,32,512,0,0,0,"No","No","No","No","No",0,99,60,0,0,0,1,1,1,1,2,99,1,2,99,0,135,0,455,30,0,0,100,"employed","employed",NA,"Man","No college degree",NA,"Non-Hispanic White","married","Less than HS diploma"
2021,20210504211861,3799,3,12,2,7,12011,5000,6,1,1,0,0,999,1,1,1,5,75,2,100,100,999,3,0,1,9900,9900,9900,10,30,213,99,5,99,99,9999,99999,9999,99999,1,99,9999,99999.99,99,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,2,99,0,99,99,99,99,1,1,0,425,0,0,0,0,0,250,"not in labor force","unemployed",NA,"Woman","No college degree",NA,"Non-Hispanic White","not married","Some college"
2021,20210504211862,3800,1,9,2,5,9000,3284,13,1,1,0,0,999,1,1,1,5,53,1,100,100,999,4,15,5,45500,45500,45500,10,40,217,99,1,0,4,110,140,135,3580,99,1,40,1730.76,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,120,20,480,0,0,0,50,"employed","employed","No","Man","College degree",NA,"Non-Hispanic White","not married","College degree+"
2021,20210504211870,3801,3,13,4,0,13000,0,15,2,1,0,0,999,2,1,1,5,31,2,100,100,999,6,0,1,9900,9900,9900,10,40,217,1,1,0,4,127,3255,250,8191,99,1,36,784.61,2,999.99,999,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,"No","No","No","No","No",0,99,0,0,0,0,1,99,0,99,99,1,99,1,99,0,15,0,750,0,0,0,0,"employed","employed","No","Woman","College degree",NA,"Non-Hispanic White","not married","College degree+"
